price,postcode,total_square,rooms,floor,city,district,street_house
18450000,115547.0,77.0,2.0,34.0,Москва,Бирюлёво Восточное район,улица Михневская_8
16500000,123290.0,37.4,1.0,12.0,Москва,Пресненский район,Мукомольный проезд_2
11500000,119620.0,52.8,2.0,1.0,Москва,Солнцево район,Солнцевский проспект_23
11950000,111675.0,48.0,2.0,3.0,Москва,Косино-Ухтомский район,Лухмановская_20
11900000,117461.0,41.6,2.0,1.0,Москва,Зюзино район,Херсонская_7
14500000,111024.0,32.0,1.0,3.0,Москва,Лефортово район,Крузенштерна_10
28200000,119361.0,71.0,3.0,17.0,Москва,Раменки район,улица Лобачевского_120
21900000,119607.0,73.1,3.0,1.0,Москва,Раменки район,Мичуринский проспект_29
20800000,121087.0,42.0,1.0,22.0,Москва,Филёвский парк район,Береговой проезд_5
25000000,125412.0,101.0,4.0,3.0,Москва,Западное Дегунино район,Ангарская_26
23900000,117534.0,65.1,2.0,18.0,Москва,Чертаново Южное район,Академика Янгеля_2
17000000,111123.0,61.0,3.0,2.0,Москва,Перово район,Владимирская 2-я_7
22999000,105077.0,85.0,3.0,3.0,Москва,Измайлово район,Измайловский бульвар_38
10300000,108852.0,52.0,2.0,2.0,Щербинка,Щербинка гор. округ,Авиаторов_1
42352072,107076.0,98.0,3.0,4.0,Москва,Преображенское район,Бухвостова 1-я_12
22000000,140008.0,101.0,4.0,16.0,Люберцы,unknown,3 Почтовое отделение_98
16000000,109316.0,43.0,2.0,5.0,Москва,Таганский район,Иерусалимская_8
71354128,123001.0,92.0,3.0,6.0,Москва,Тверской район,Трёхпрудный переулок_10
24749305,127287.0,66.59,2.0,35.0,Москва,Савёловский район,Башиловская_29
4400000,140009.0,27.0,2.0,1.0,unknown,unknown,деревня Марусино_77
14500000,141002.0,74.0,3.0,5.0,Мытищи,unknown,Станционная_5
7900000,111538.0,33.0,1.0,6.0,Москва,Вешняки район,улица Молдагуловой_28
120000000,119296.0,195.0,5.0,8.0,Москва,Гагаринский район,Университетский проспект_9
43378060,115054.0,81.4,2.0,7.0,Москва,Замоскворечье район,Стремянный переулок_2
64000000,121352.0,192.0,5.0,12.0,Москва,Очаково-Матвеевское район,Староволынская_12
10100000,143441.0,49.5,2.0,3.0,unknown,unknown,Просторная улица_10
13600000,111677.0,76.2,3.0,7.0,Москва,Некрасовка район,проспект Защитников Москвы_13
8041217,143441.0,26.87,1.0,17.0,Москва,Митино район,ЖК Аквилон Митино_4
15000000,143442.0,89.0,3.0,3.0,unknown,unknown,Рождественская_4
15217560,141031.0,73.8,3.0,13.0,unknown,unknown,Полковника Романова улица_5
9000000,105043.0,37.0,2.0,2.0,Москва,Измайлово район,Первомайская_40
19800000,127322.0,62.7,2.0,23.0,Москва,Бутырский район,Фонвизина_18
7510837,108814.0,21.9,1.0,17.0,Москва,Южное Бутово район,Южные Сады жк улица_2
23047200,111033.0,66.0,2.0,3.0,Москва,Лефортово район,Золоторожский Вал улица_29
29900000,105120.0,46.0,1.0,15.0,Москва,Басманный район,Земляной Вал улица_37
7400000,140050.0,60.2,3.0,12.0,unknown,unknown,Школьная_2
26457058,119192.0,47.0,1.0,14.0,Москва,Раменки район,Винницкая_8
13950000,108850.0,54.0,2.0,10.0,Москва,Внуковское поселение,Омская_5
51649492,119192.0,100.0,3.0,5.0,Москва,Раменки район,Винницкая_8
17000000,119361.0,40.5,1.0,9.0,Москва,Раменки район,улица Лобачевского_120
98900000,125057.0,156.0,4.0,49.0,Москва,Хорошёвский район,Чапаевский переулок_3
13700000,108811.0,59.0,2.0,16.0,Московский,Московский поселение,3-й микрорайон_1
10750000,111141.0,44.8,2.0,2.0,Москва,Новогиреево район,Кусковская улица_21
13999000,140013.0,75.1,3.0,16.0,Люберцы,unknown,Комсомольский проспект_10
18753096,unknown,66.0,3.0,10.0,Москва,Сосенское поселение,ЖК Прокшино_5
24700000,125445.0,53.2,2.0,15.0,Москва,Левобережный район,Ленинградское шоссе_69
17643780,111033.0,41.8,1.0,3.0,Москва,Лефортово район,Золоторожский Вал улица_29
18500000,108849.0,74.0,3.0,15.0,Москва,Внуковское поселение,улица Бориса Пастернака_49
49601819,121170.0,72.4,2.0,5.0,Москва,Дорогомилово район,Кутузовский проезд_16
12800000,141282.0,93.3,3.0,8.0,Ивантеевка,unknown,Пионерская_11
14027323,127287.0,26.0,1.0,23.0,Москва,Савёловский район,2-я Хуторская улица_34
12000000,115477.0,41.0,1.0,2.0,Москва,Царицыно район,Бехтерева_3
14000000,123154.0,45.0,2.0,9.0,Москва,Хорошёво-Мнёвники район,Маршала Тухачевского_24
18300000,141435.0,47.0,1.0,6.0,Химки,unknown,Заречная_5
10080000,141407.0,54.0,2.0,5.0,Химки,unknown,Бабакина_2
8300000,143988.0,46.0,1.0,4.0,Балашиха,unknown,Косинское шоссе_5
5675000,140070.0,41.2,1.0,1.0,unknown,unknown,Гоголя_54
9990000,111402.0,44.5,2.0,1.0,Москва,Вешняки район,Кетчерская_8
14950000,117405.0,48.2,2.0,16.0,Москва,Чертаново Южное район,Варшавское шоссе_168
8500000,129337.0,39.3,1.0,4.0,Москва,Ярославский район,Ярославское шоссе_2
7990000,127486.0,23.0,2.0,7.0,Москва,Западное Дегунино район,Дегунинская_7
61500000,121359.0,169.0,5.0,2.0,Москва,Кунцево район,Маршала Тимошенко_17
7300000,143402.0,33.0,1.0,3.0,Красногорск,unknown,Советская_39
12750000,unknown,39.0,1.0,12.0,Москва,Люблино район,Совхозная_10
7300000,111395.0,25.0,1.0,7.0,Москва,Вешняки район,улица Молдагуловой_22
6700000,141013.0,42.8,1.0,6.0,Мытищи,unknown,Стрелковая_17
11858616,107143.0,39.0,1.0,15.0,Москва,Метрогородок район,Тагильская_4
20500000,129110.0,64.0,3.0,6.0,Москва,Мещанский район,Большая Переяславская_11
12450000,108811.0,40.2,1.0,12.0,Москва,Московский поселение,Саларьевская_16
18100000,107150.0,75.7,3.0,13.0,Москва,Богородское район,Ивантеевская_2
11500000,127434.0,35.4,1.0,1.0,Москва,Тимирязевский район,Красностуденческий проезд_13
12400000,111677.0,60.2,2.0,7.0,Москва,Некрасовка район,улица Липчанского_6
10250000,125502.0,32.6,1.0,4.0,Москва,Ховрино район,Фестивальная_53
10800000,143988.0,88.5,3.0,4.0,Балашиха,unknown,Косинское шоссе_10
15900000,121354.0,64.4,3.0,1.0,Москва,Можайский район,Можайское шоссе_34
7252493,unknown,21.0,1.0,12.0,Москва,Сосенское поселение,ЖК Прокшино_5
5400000,127254.0,17.2,2.0,1.0,Москва,Бутырский район,улица Руставели_19
15450000,109235.0,84.0,3.0,10.0,Москва,Печатники район,Батюнинская улица_14
28320000,119136.0,57.6,1.0,28.0,Москва,Раменки район,Минская_2
18600000,121087.0,49.6,2.0,16.0,Москва,Филёвский парк район,Заречная_7
16889332,unknown,87.0,3.0,2.0,Москва,Сосенское поселение,ЖК Прокшино_5
36230000,127427.0,68.36,2.0,19.0,Москва,Марфино район,улица Академика Королёва_21
9300000,142702.0,61.7,3.0,5.0,Видное,unknown,улица Святослава Рихтера_3
19800000,129337.0,59.0,2.0,13.0,Москва,Ярославский район,улица Красная Сосна_3
22500000,127422.0,81.7,3.0,2.0,Москва,Тимирязевский район,Костякова_8
12525030,unknown,56.4,2.0,6.0,Москва,Сосенское поселение,деревня Столбово_12
22500000,121351.0,73.8,3.0,14.0,Москва,Кунцево район,Кунцевская улица_4
13200000,119361.0,37.0,1.0,2.0,Москва,Очаково-Матвеевское район,Озёрная улица_19
12890000,108802.0,100.0,2.0,1.0,Москва,Сосенское поселение,проспект Магеллана_2
159000000,123104.0,156.0,4.0,3.0,Москва,Пресненский район,Тверской бульвар_9
13000000,141032.0,91.0,3.0,5.0,Мытищи,unknown,Осташковское шоссе_22
21789740,117420.0,70.7,3.0,18.0,Москва,Черёмушки район,Намёткина_10
65200000,129626.0,159.0,4.0,16.0,Москва,Алексеевский район,Новоалексеевская_16
33100000,123100.0,54.5,2.0,5.0,Москва,Пресненский район,Мантулинская_9
6100000,141281.0,40.9,1.0,21.0,Ивантеевка,unknown,Бережок_4
7300000,142720.0,39.0,1.0,11.0,unknown,unknown,Лесная_22
13000000,127224.0,59.0,3.0,8.0,Москва,Северное Медведково район,Широкая_16
19710000,115142.0,47.6,1.0,11.0,Москва,Нагатинский Затон район,Корабельная_11
26844812,105082.0,70.38,3.0,5.0,Москва,Басманный район,Малая Почтовая_12
12350000,117303.0,45.0,2.0,1.0,Москва,Зюзино район,Каховка_13
6400000,109156.0,29.54,2.0,5.0,Москва,Выхино-Жулебино район,улица Генерала Кузнецова_18
8000000,141421.0,62.4,2.0,6.0,Химки,unknown,Ленина_45
